regio1,baseRent
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.0
14,400.09
14,401.4
14,402.0
14,403.2
14,405.0
14,405.0
14,405.0
14,405.0
14,405.0
14,405.0
14,405.0
14,405.0
14,405.46
14,406.0
14,406.0
14,406.44
14,407.0
14,407.0
14,407.92
14,409.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,410.0
14,411.0
14,411.46
14,411.5
14,411.89
14,412.0
14,412.58
14,412.67
14,412.7
14,413.14
14,414.0
14,414.0
14,414.0
14,415.0
14,415.0
14,415.0
14,415.0
14,415.0
14,415.0
14,415.49
14,416.0
14,416.0
14,416.0
14,416.0
14,417.0
14,417.0
14,418.0
14,418.25
14,418.49
14,418.98
14,419.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.0
14,420.86
14,421.0
14,421.26
14,421.41
14,424.0
14,424.0
14,424.0
14,424.72
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,425.0
14,426.0
14,427.0
14,427.12
14,427.35
14,427.8
14,427.83
14,428.0
14,428.04
14,429.0
14,429.0
14,429.0
14,429.0
14,429.0
14,429.0
14,429.11
14,429.5
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.0
14,430.84
14,431.0
14,431.23
14,431.44
14,431.57
14,431.97
14,432.4
14,432.72
14,433.42
14,434.0
14,434.72
14,434.76
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.0
14,435.79
14,436.01
14,436.16
14,436.91
14,437.16
14,437.5
14,438.16
14,438.41
14,438.41
14,439.0
14,439.23
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.0
14,440.78
14,441.0
14,442.0
14,442.0
14,442.08
14,442.58
14,443.58
14,443.69
14,443.69
14,444.32
14,444.54
14,444.54
14,444.54
14,444.86
14,444.89
14,445.0
14,445.0
14,445.0
14,445.0
14,445.0
14,445.0
14,445.0
14,445.0
14,445.0
14,446.0
14,446.91
14,447.0
14,447.0
14,447.0
14,448.0
14,448.88
14,449.0
14,449.0
14,449.0
14,449.0
14,449.0
14,449.0
14,449.5
14,449.92
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.0
14,450.99
14,451.0
14,451.5
14,451.76
14,452.0
14,452.0
14,452.3
14,452.85
14,454.0
14,454.29
14,455.0
14,455.0
14,455.0
14,455.0
14,455.0
14,455.0
14,455.0
14,455.17
14,456.0
14,456.0
14,456.34
14,456.86
14,457.16
14,457.81
14,459.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.0
14,460.66
14,460.84
14,460.91
14,461.2
14,461.2
14,462.1
14,462.46
14,462.5
14,463.5
14,464.0
14,464.75
14,465.0
14,465.0
14,465.0
14,465.0
14,465.0
14,465.0
14,465.0
14,465.0
14,465.0
14,465.0
14,465.0
14,465.54
14,466.2
14,466.7
14,468.0
14,468.0
14,468.0
14,468.0
14,469.0
14,469.0
14,469.0
14,469.0
14,469.0
14,469.38
14,469.72
14,469.87
14,469.87
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,470.0
14,471.0
14,471.0
14,471.11
14,471.49
14,472.0
14,472.77
14,473.0
14,473.0
14,473.18
14,474.0
14,474.14
14,474.6
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.0
14,475.59
14,475.75
14,476.0
14,476.0
14,476.77
14,477.1
14,478.0
14,478.0
14,478.0
14,478.05
14,479.0
14,479.85
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.0
14,480.69
14,481.0
14,481.56
14,481.87
14,483.0
14,483.0
14,483.95
14,484.19
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,485.0
14,486.0
14,486.02
14,486.07
14,486.9
14,487.0
14,487.0
14,487.06
14,487.18
14,487.2
14,487.37
14,488.0
14,488.0
14,489.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.0
14,490.2
14,490.71
14,490.85
14,490.85
14,491.01
14,492.0
14,492.0
14,493.0
14,493.74
14,494.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,495.0
14,496.0
14,496.0
14,496.08
14,496.61
14,496.82
14,497.0
14,497.36
14,498.0
14,498.0
14,498.0
14,498.0
14,498.12
14,498.44
14,498.58
14,498.67
14,499.0
14,499.0
14,499.0
14,499.79
14,499.93
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,500.0
14,503.03
14,504.0
14,504.0
14,504.0
14,504.0
14,504.0
14,504.0
14,505.0
14,505.0
14,505.0
14,505.44
14,506.92
14,507.27
14,507.5
14,507.56
14,508.0
14,508.0
14,508.0
14,508.49
14,508.58
14,508.69
14,508.69
14,508.84
14,508.84
14,508.84
14,508.84
14,509.0
14,509.0
14,509.0
14,509.08
14,509.09
14,509.11
14,509.12
14,509.73
14,509.78
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.0
14,510.7
14,510.92
14,510.97
14,511.0
14,511.0
14,511.1
14,511.14
14,511.33
14,511.55
14,511.55
14,511.56
14,511.7
14,511.7
14,511.7
14,511.7
14,512.0
14,512.5
14,513.21
14,514.0
14,514.39
14,514.5
14,515.0
14,515.0
14,515.0
14,515.0
14,515.0
14,515.0
14,515.0
14,515.0
14,515.0
14,516.65
14,516.82
14,516.89
14,516.89
14,517.0
14,517.25
14,517.44
14,517.52
14,517.97
14,518.0
14,518.0
14,518.0
14,518.0
14,519.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.0
14,520.29
14,521.0
14,521.0
14,521.82
14,521.87
14,521.94
14,522.0
14,522.0
14,522.06
14,523.0
14,524.0
14,524.0
14,524.22
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,525.0
14,526.14
14,526.34
14,526.84
14,527.0
14,527.04
14,527.5
14,527.83
14,528.0
14,528.0
14,528.0
14,529.0
14,529.0
14,529.05
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.0
14,530.31
14,531.0
14,531.86
14,532.0
14,532.0
14,532.0
14,532.67
14,532.76
14,532.93
14,533.0
14,535.0
14,535.0
14,535.0
14,535.0
14,535.0
14,535.0
14,535.0
14,535.0
14,535.0
14,535.0
14,535.0
14,535.0
14,535.12
14,535.7
14,535.7
14,536.91
14,537.0
14,537.06
14,537.86
14,537.9
14,538.0
14,538.31
14,539.0
14,539.0
14,539.0
14,539.22
14,539.35
14,539.6
14,539.64
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,540.0
14,541.4
14,542.06
14,542.5
14,542.5
14,543.0
14,543.08
14,543.34
14,544.0
14,544.0
14,544.55
14,545.0
14,545.0
14,545.0
14,545.0
14,545.0
14,545.0
14,545.0
14,545.0
14,545.0
14,545.0
14,545.0
14,545.0
14,545.71
14,545.82
14,545.99
14,546.0
14,546.0
14,546.08
14,546.85
14,547.0
14,549.0
14,549.0
14,549.0
14,549.0
14,549.0
14,549.0
14,549.0
14,549.83
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,550.0
14,551.0
14,551.0
14,551.26
14,551.43
14,551.87
14,552.0
14,553.0
14,553.0
14,553.36
14,553.71
14,554.0
14,554.16
14,554.38
14,554.52
14,554.99
14,555.0
14,555.0
14,555.0
14,555.0
14,555.0
14,555.0
14,555.0
14,555.38
14,556.0
14,556.7
14,557.26
14,557.6
14,558.0
14,558.0
14,558.13
14,558.45
14,558.66
14,559.0
14,559.0
14,559.26
14,559.31
14,559.36
14,559.53
14,559.59
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,560.0
14,561.55
14,561.74
14,561.93
14,562.0
14,562.0
14,562.0
14,562.0
14,563.63
14,563.92
14,564.0
14,564.19
14,564.97
14,565.0
14,565.0
14,565.0
14,565.0
14,565.0
14,565.0
14,565.0
14,565.0
14,565.0
14,565.0
14,565.0
14,565.49
14,565.69
14,566.0
14,566.11
14,566.51
14,567.0
14,567.0
14,567.29
14,567.29
14,567.29
14,567.29
14,568.0
14,568.1
14,568.16
14,568.16
14,568.16
14,568.16
14,569.0
14,569.0
14,569.0
14,569.0
14,569.0
14,569.32
14,569.78
14,569.87
14,569.95
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.0
14,570.35
14,571.0
14,572.3
14,572.32
14,573.57
14,573.99
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,575.0
14,576.0
14,577.07
14,577.17
14,577.7
14,577.76
14,578.0
14,579.0
14,579.0
14,579.15
14,579.15
14,579.15
14,579.22
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.0
14,580.68
14,581.0
14,581.0
14,582.0
14,582.47
14,582.58
14,582.84
14,583.0
14,583.0
14,583.78
14,584.77
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,585.0
14,586.0
14,586.0
14,586.94
14,586.94
14,587.0
14,587.1
14,587.3
14,587.45
14,587.88
14,588.0
14,588.96
14,589.6
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.0
14,590.46
14,590.9
14,591.4
14,592.0
14,592.72
14,593.21
14,593.88
14,593.88
14,594.57
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.0
14,595.13
14,595.5
14,596.0
14,596.39
14,597.16
14,597.27
14,597.5
14,598.0
14,598.0
14,598.0
14,598.04
14,598.17
14,598.35
14,598.35
14,598.35
14,599.0
14,599.0
14,599.0
14,599.0
14,599.0
14,599.0
14,599.0
14,599.0
14,599.0
14,599.0
14,599.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
14,600.0
